season_year,country,league,tier,club_count,target_count,deficit,avg_financial_power,min_financial_power,max_financial_power,warning_class
2029,"USA","USA - USL League Two - Regional Division 008",6,17,17,0,46.1,18.8,75.3,"OK"
2029,"Uruguay","Uruguay - Liga AUF",1,16,16,0,72.9,42.5,98.6,"OK"
2029,"Uruguay","Uruguay - Segunda División",2,11,11,0,56.0,42.9,65.2,"OK"
2029,"Uruguay","Uruguay - Primera Divisional C",3,27,27,0,42.8,19.2,79.9,"OK"
2029,"Korea Republic","Korea Republic - K League 002",2,15,15,0,62.2,32.2,82.2,"OK"
2029,"Korea Republic","Korea Republic - K League 001",1,12,12,0,73.6,26.5,95.3,"OK"
2029,"Korea Republic","Korea Republic - K3 League",3,15,15,0,50.6,18.0,81.7,"OK"
2029,"Korea Republic","Korea Republic - K4 League",4,11,11,0,46.6,20.9,67.0,"OK"
2029,"Côte d'Ivoire","Côte d'Ivoire - Ligue 001",1,16,16,0,56.2,27.6,82.3,"OK"
2029,"United Arab Emirates","United Arab Emirates - Pro League",1,14,14,0,69.3,39.6,99.8,"OK"
2029,"United Arab Emirates","United Arab Emirates - Division 001",2,15,15,0,54.6,27.0,75.5,"OK"
2029,"São Tomé e Príncipe","São Tomé e Príncipe - Campeonato Nacional",1,16,16,0,54.9,32.7,80.1,"OK"
2029,"Kenya","Kenya - FKF Premier League",1,18,18,0,58.5,37.1,78.9,"OK"
2029,"Kenya","Kenya - Super League",2,20,20,0,47.8,22.2,70.8,"OK"
2029,"Switzerland","Switzerland - Challenge League",2,10,10,0,58.7,33.0,82.4,"OK"
2029,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 002",5,18,18,0,41.8,18.0,67.7,"OK"
2029,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 001",5,18,18,0,48.1,18.3,68.1,"OK"
2029,"Switzerland","Switzerland - Super League",1,12,12,0,75.6,47.1,100.0,"OK"
2029,"Switzerland","Switzerland - 1. Liga Promotion",3,18,18,0,56.1,30.2,80.8,"OK"
2029,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 002",4,16,16,0,43.5,22.5,65.1,"OK"
2029,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 004",5,17,17,0,40.7,22.4,68.8,"OK"
2029,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 001",4,16,16,0,51.3,33.1,89.9,"OK"
2029,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 003",5,17,17,0,41.1,21.3,59.5,"OK"
2029,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 003",4,16,16,0,53.6,27.4,73.3,"OK"
2029,"Spain","Spain - Primera División",1,20,20,0,73.8,48.8,93.2,"OK"
2029,"Spain","Spain - Group 002",3,56,18,0,58.4,30.8,88.9,"OVERFLOW"
2029,"Spain","Spain - Group 001",3,56,18,0,59.0,20.8,92.2,"OVERFLOW"
2029,"Spain","Spain - Autonómicas - Regional Division 012",6,18,18,0,50.6,18.0,90.0,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 011",6,18,18,0,47.6,18.0,75.7,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 010",6,18,18,0,51.4,23.0,78.0,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 016",6,18,18,0,45.9,22.0,70.6,"OK"
2029,"Spain","Spain - Group 009",5,18,18,0,51.3,23.0,81.3,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 015",6,18,18,0,47.4,18.7,69.0,"OK"
2029,"Spain","Spain - Group 008",5,18,18,0,54.8,31.6,77.2,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 014",6,18,18,0,48.1,24.3,65.7,"OK"
2029,"Spain","Spain - Group 007",5,18,18,0,53.1,28.5,73.7,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 013",6,18,18,0,48.8,18.2,84.6,"OK"
2029,"Spain","Spain - Group 006",5,18,18,0,57.0,36.1,85.1,"OK"
2029,"Spain","Spain - Group 005",4,36,18,0,54.6,39.5,74.9,"OVERFLOW"
2029,"Spain","Spain - Autonómicas - Regional Division 019",6,18,18,0,48.5,26.8,67.9,"OK"
2029,"Spain","Spain - Group 004",4,36,18,0,60.1,33.3,92.9,"OVERFLOW"
2029,"Spain","Spain - Autonómicas - Regional Division 018",6,18,18,0,50.6,18.9,77.8,"OK"
2029,"Spain","Spain - Group 003",4,36,18,0,57.6,23.0,84.2,"OVERFLOW"
2029,"Spain","Spain - Autonómicas - Regional Division 017",6,18,18,0,47.0,34.1,64.4,"OK"
2029,"Spain","Spain - Group 013",5,18,18,0,56.3,18.7,75.7,"OK"
2029,"Spain","Spain - Group 012",5,18,18,0,49.5,26.9,63.1,"OK"
2029,"Spain","Spain - Group 011",5,18,18,0,53.3,23.2,79.5,"OK"
2029,"Spain","Spain - Group 010",5,18,18,0,56.2,21.6,87.3,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 001",6,18,18,0,47.3,22.0,67.7,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 005",6,18,18,0,52.6,19.6,72.3,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 004",6,18,18,0,45.2,24.5,67.1,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 003",6,18,18,0,43.3,18.7,75.4,"OK"
2029,"Spain","Spain - Group 018",5,18,18,0,46.7,30.1,70.1,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 002",6,18,18,0,54.8,18.0,73.1,"OK"
2029,"Spain","Spain - Group 017",5,18,18,0,46.6,24.1,67.5,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 009",6,18,18,0,40.0,18.0,81.4,"OK"
2029,"Spain","Spain - Group 016",5,18,18,0,54.6,32.0,74.6,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 008",6,18,18,0,49.8,29.6,80.7,"OK"
2029,"Spain","Spain - Group 015",5,18,18,0,49.5,24.2,72.2,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 007",6,18,18,0,52.3,20.1,88.5,"OK"
2029,"Spain","Spain - Group 014",5,18,18,0,56.2,32.2,88.0,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 006",6,18,18,0,42.6,20.0,61.1,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 030",6,18,17,0,33.2,21.9,49.7,"OVERFLOW"
2029,"Spain","Spain - Segunda División",2,22,22,0,68.0,38.0,100.0,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 023",6,18,18,0,42.8,21.0,73.2,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 022",6,18,18,0,45.1,18.2,66.9,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 021",6,18,18,0,49.1,18.8,77.1,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 020",6,18,18,0,43.4,18.0,79.3,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 027",6,18,18,0,42.6,18.8,66.8,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 026",6,18,18,0,49.3,18.8,75.5,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 025",6,18,18,0,47.1,19.6,81.9,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 024",6,18,18,0,46.1,19.2,67.4,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 029",6,17,17,0,44.7,24.8,73.1,"OK"
2029,"Spain","Spain - Autonómicas - Regional Division 028",6,17,17,0,43.8,18.7,65.9,"OK"
2029,"Lebanon","Lebanon - Premier League",1,12,12,0,58.5,42.5,81.8,"OK"
2029,"Djibouti","Djibouti - Division 001",1,10,10,0,60.1,38.9,85.4,"OK"
2029,"Venezuela","Venezuela - Primera División",1,14,14,0,58.0,27.4,80.3,"OK"
2029,"Venezuela","Venezuela - Segunda División",2,15,15,0,56.7,33.0,82.9,"OK"
2029,"Liberia","Liberia - LFA First Division",1,15,15,0,58.8,27.4,83.8,"OK"
2029,"Cuba","Cuba - Primera Division",1,16,16,0,45.6,20.2,70.8,"OK"
2029,"Azerbaijan","Azerbaijan - Birinci Dasta",2,10,10,0,58.8,27.1,92.2,"OK"
2029,"Azerbaijan","Azerbaijan - Premyer Liqa",1,12,12,0,63.6,37.9,90.0,"OK"
2029,"Mauritania","Mauritania - Premier League",1,14,14,0,55.8,36.2,80.5,"OK"
2029,"Burkina Faso","Burkina Faso - Ligue 001",1,16,16,0,62.3,35.8,86.6,"OK"
2029,"San Marino","San Marino - Campionato",1,16,16,0,45.5,28.1,82.3,"OK"
2029,"Israel","Israel - Ligat Ha'al",1,14,14,0,69.9,39.7,89.0,"OK"
2029,"Israel","Israel - Liga Leumit",2,16,16,0,49.3,24.9,69.1,"OK"
2029,"Israel","Israel - Liga Bet - Regional Division 001",4,16,16,0,48.4,22.9,87.5,"OK"
2029,"Israel","Israel - Liga Alef - Regional Division 002",3,16,16,0,50.0,27.7,74.4,"OK"
2029,"Israel","Israel - Liga Bet - Regional Division 003",4,16,16,0,38.5,19.3,65.0,"OK"
2029,"Israel","Israel - Liga Alef - Regional Division 001",3,16,16,0,55.2,27.9,74.7,"OK"
2029,"Israel","Israel - Liga Bet - Regional Division 002",4,16,16,0,43.6,18.7,62.8,"OK"
2029,"Israel","Israel - Liga Bet - Regional Division 004",4,16,16,0,46.9,19.7,82.7,"OK"
2029,"Australia","Australia - NSW League One",3,9,14,5,38.4,20.0,61.0,"DEFICIT"
2029,"Australia","Australia - Western Australia NPL",2,12,12,0,38.1,18.0,46.3,"OK"
2029,"Australia","Australia - Capital Territory NPL 002",3,9,4,0,25.6,19.2,32.0,"OVERFLOW"
2029,"Australia","Australia - Victoria PL 001",3,9,9,0,35.1,30.0,50.9,"OK"
2029,"Australia","Australia - Victoria NPL",2,14,14,0,43.7,24.7,71.6,"OK"
2029,"Australia","Australia - Queensland Premier League",3,7,7,0,40.1,27.3,60.6,"OK"
2029,"Australia","Australia - Western Australia State League 001",3,12,12,0,35.7,18.0,54.9,"OK"
2029,"Australia","Australia - Capital Territory NPL",2,8,8,0,58.4,20.5,75.5,"OK"
2029,"Australia","Australia - Queensland NPL",2,12,12,0,45.7,32.6,56.7,"OK"
2029,"Australia","Australia - A-League Men",1,12,12,0,59.0,30.0,90.1,"OK"
2029,"Australia","Australia - New South Wales NPL",2,16,16,0,46.7,18.0,70.3,"OK"
2029,"Australia","Australia - Northern NSW NPL",2,12,12,0,39.9,18.0,62.1,"OK"
2029,"Tajikistan","Tajikistan - Vysshaya Liga",1,12,12,0,60.0,38.1,82.4,"OK"
2029,"Estonia","Estonia - Esiliiga B",3,10,10,0,38.3,18.0,68.1,"OK"
2029,"Estonia","Estonia - Esiliiga A",2,10,10,0,45.7,18.6,70.4,"OK"
2029,"Estonia","Estonia - Premium liiga",1,9,9,0,60.3,33.2,89.1,"OK"
2029,"Myanmar","Myanmar - National League",1,12,12,0,58.0,31.4,96.4,"OK"
2029,"Cameroon","Cameroon - Elite One",1,14,14,0,60.5,31.6,85.7,"OK"
2029,"Cameroon","Cameroon - Elite Two",2,16,16,0,52.8,25.1,73.9,"OK"
2029,"Gibraltar","Gibraltar - Premier Division",1,12,12,0,52.5,24.4,70.4,"OK"
2029,"Cyprus","Cyprus - 3. Division",3,16,16,0,41.4,18.0,68.6,"OK"
2029,"Cyprus","Cyprus - 1. Division",1,14,14,0,63.7,46.7,85.6,"OK"
2029,"Cyprus","Cyprus - 2. Division",2,16,16,0,54.1,22.8,97.3,"OK"
2029,"Malaysia","Malaysia - Liga A001",2,16,16,0,41.9,18.0,65.8,"OK"
2029,"Malaysia","Malaysia - Super League",1,13,13,0,63.2,30.7,100.0,"OK"
2029,"Oman","Oman - First Division League",2,8,8,0,51.6,29.9,76.9,"OK"
2029,"Oman","Oman - Professional League",1,14,14,0,74.9,38.3,98.0,"OK"
2029,"Iceland","Iceland - 4. Deild",5,10,10,0,40.7,18.0,65.0,"OK"
2029,"Iceland","Iceland - 2. Deild",3,10,10,0,51.5,28.6,86.2,"OK"
2029,"Iceland","Iceland - 1. Deild",2,12,12,0,48.7,18.4,80.2,"OK"
2029,"Iceland","Iceland - 3. Deild",4,12,12,0,38.9,18.0,53.3,"OK"
2029,"Iceland","Iceland - Besta deild",1,12,12,0,67.5,46.6,84.9,"OK"
2029,"Armenia","Armenia - Premier League",1,10,10,0,59.6,20.5,87.4,"OK"
2029,"Armenia","Armenia - First League",2,16,16,0,54.0,31.3,77.3,"OK"
2029,"Gabon","Gabon - Championnat D001",1,13,13,0,62.3,43.9,86.2,"OK"
2029,"Austria","Austria - Bundesliga",1,12,12,0,66.8,37.9,82.9,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 008",4,17,17,0,37.4,18.7,60.8,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 007",4,17,17,0,47.4,18.0,79.3,"OK"
2029,"Austria","Austria - 2. Liga",2,16,16,0,55.5,33.5,78.2,"OK"
2029,"Austria","Austria - Regionalliga - Regional Division 003",3,16,16,0,48.9,25.6,65.7,"OK"
2029,"Austria","Austria - Regionalliga - Regional Division 002",3,17,17,0,54.3,32.9,78.2,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 002",4,18,18,0,47.7,30.0,73.1,"OK"
2029,"Austria","Austria - Regionalliga - Regional Division 001",3,17,17,0,50.7,18.7,76.1,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 001",4,18,18,0,48.1,28.1,68.9,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 004",4,18,18,0,49.0,18.0,72.4,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 003",4,18,18,0,38.3,18.0,70.1,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 006",4,17,17,0,42.6,18.7,72.6,"OK"
2029,"Austria","Austria - Landesliga - Regional Division 005",4,17,17,0,44.5,21.9,77.1,"OK"
2029,"Mozambique","Mozambique - Moçambola",1,14,14,0,56.0,32.4,91.7,"OK"
2029,"El Salvador","El Salvador - Primera Division",1,12,12,0,67.2,40.9,100.0,"OK"
2029,"Luxembourg","Luxembourg - 1. Division - Regional Division 001",3,16,16,0,45.3,18.0,78.2,"OK"
2029,"Luxembourg","Luxembourg - National Division",1,16,16,0,62.4,42.7,89.0,"OK"
2029,"Luxembourg","Luxembourg - Promotion d'Honneur",2,16,16,0,45.3,18.0,61.9,"OK"
2029,"Luxembourg","Luxembourg - 1. Division - Regional Division 002",3,16,16,0,39.7,18.0,71.6,"OK"
2029,"Guam","Guam - G League",1,14,14,0,48.1,27.7,76.2,"OK"
2029,"Brazil","Brazil - Group A001",4,10,8,0,58.8,35.7,75.1,"OVERFLOW"
2029,"Brazil","Brazil - Group A002",4,8,8,0,59.7,36.9,79.7,"OK"
2029,"Brazil","Brazil - Serie A",1,16,16,0,77.4,54.4,100.0,"OK"
2029,"Brazil","Brazil - Group A003",4,8,8,0,60.6,39.4,87.5,"OK"
2029,"Brazil","Brazil - Serie B",2,22,20,0,62.3,41.1,91.5,"OVERFLOW"
2029,"Brazil","Brazil - Group A004",4,8,8,0,58.8,42.2,80.8,"OK"
2029,"Brazil","Brazil - Group A005",4,8,8,0,59.5,41.9,74.9,"OK"
2029,"Brazil","Brazil - Group A006",4,8,8,0,58.8,18.6,82.3,"OK"
2029,"Brazil","Brazil - Group A007",4,8,8,0,62.9,44.9,87.7,"OK"
2029,"Brazil","Brazil - Group A008",4,8,8,0,46.9,30.3,72.1,"OK"
2029,"Brazil","Brazil - Serie C",3,20,20,0,57.4,31.4,80.2,"OK"
2029,"Turks and Caicos Islands","Turks and Caicos Islands - Premier League",1,8,8,0,55.6,35.5,81.1,"OK"
2029,"Algeria","Algeria - Ligue 001",1,16,16,0,66.9,27.7,98.9,"OK"
2029,"Algeria","Algeria - Ligue 2 - Regional Division 002",2,16,16,0,54.6,32.9,87.9,"OK"
2029,"Algeria","Algeria - Ligue 2 - Regional Division 001",2,16,16,0,60.0,32.5,79.8,"OK"
2029,"Slovenia","Slovenia - 1. SNL",1,10,10,0,64.4,26.9,90.9,"OK"
2029,"Slovenia","Slovenia - 3. SNL",3,28,28,0,45.3,19.3,95.6,"OK"
2029,"Slovenia","Slovenia - 2. SNL",2,16,16,0,50.2,22.7,95.7,"OK"
2029,"Cabo Verde","Cabo Verde - Campeonato Nacional",1,10,10,0,63.4,47.0,86.4,"OK"
2029,"Tahiti","Tahiti - Ligue 001",1,11,11,0,51.1,23.0,77.8,"OK"
2029,"Lesotho","Lesotho - Premier League",1,16,16,0,59.2,40.8,84.6,"OK"
2029,"Antigua and Barbuda","Antigua and Barbuda - Premier Division",1,12,12,0,50.4,24.2,64.0,"OK"
2029,"Ecuador","Ecuador - Liga Pro",1,16,16,0,71.9,54.5,100.0,"OK"
2029,"Ecuador","Ecuador - Liga Pro Serie B",2,12,12,0,60.5,24.5,97.9,"OK"
2029,"Colombia","Colombia - Primera B",2,16,16,0,52.7,18.5,81.1,"OK"
2029,"Colombia","Colombia - Primera A",1,20,20,0,72.9,32.1,100.0,"OK"
2029,"Réunion","Réunion - Regionale 001",1,14,14,0,50.1,23.9,86.5,"OK"
2029,"Hungary","Hungary - NB III - Regional Division 002",3,16,16,0,53.2,18.7,74.8,"OK"
2029,"Hungary","Hungary - NB III - Regional Division 001",3,16,16,0,55.2,28.1,78.1,"OK"
2029,"Hungary","Hungary - NB III - Regional Division 004",3,16,16,0,41.1,18.7,73.4,"OK"
2029,"Hungary","Hungary - NB III - Regional Division 003",3,16,16,0,46.3,18.0,75.0,"OK"
2029,"Hungary","Hungary - NB II",2,16,16,0,63.8,32.3,94.8,"OK"
2029,"Hungary","Hungary - NB I",1,12,12,0,65.4,38.3,95.1,"OK"
2029,"Japan","Japan - Japan Football League",4,16,16,0,48.4,21.4,82.5,"OK"
2029,"Japan","Japan - Regional Division 001",5,16,16,0,55.0,18.0,79.3,"OK"
2029,"Japan","Japan - J1 League",1,20,20,0,74.5,29.9,100.0,"OK"
2029,"Japan","Japan - J2 League",2,20,20,0,61.8,36.2,84.9,"OK"
2029,"Japan","Japan - J3 League",3,20,20,0,55.9,27.9,75.6,"OK"
2029,"Japan","Japan - Regional Division 002",5,16,16,0,48.3,19.5,77.1,"OK"
2029,"Japan","Japan - Regional Division 003",5,16,16,0,36.1,21.7,61.2,"OK"
2029,"Japan","Japan - Regional Division 004",5,16,16,0,41.7,18.7,73.2,"OK"
2029,"Japan","Japan - Regional Division 005",5,16,16,0,39.9,18.0,62.5,"OK"
2029,"Moldova","Moldova - Super Liga",1,8,8,0,61.9,39.0,100.0,"OK"
2029,"Moldova","Moldova - Liga 002",3,13,13,0,36.4,18.0,64.7,"OK"
2029,"Moldova","Moldova - Liga 001",2,12,12,0,49.5,32.4,68.9,"OK"
2029,"Belarus","Belarus - 1. Division",2,18,18,0,53.0,27.0,93.8,"OK"
2029,"Belarus","Belarus - Premier League",1,16,16,0,57.6,27.5,78.7,"OK"
2029,"Mauritius","Mauritius - Mauritian League",1,10,10,0,53.4,29.4,67.7,"OK"
2029,"Albania","Albania - Superliga",1,10,10,0,59.4,37.6,84.6,"OK"
2029,"Albania","Albania - 1st Division",2,12,12,0,53.0,29.9,79.4,"OK"
2029,"Albania","Albania - 2nd Division",3,23,23,0,41.0,18.0,71.8,"OK"
2029,"New Zealand","New Zealand - National League",1,32,32,0,49.7,19.4,77.6,"OK"
2029,"Vanuatu","Vanuatu - PVFA Super League",1,6,6,0,45.5,28.2,59.4,"OK"
2029,"Eswatini","Eswatini - Premier League",1,16,16,0,65.3,27.2,89.2,"OK"
2029,"St. Kitts and Nevis","St. Kitts and Nevis - Premier League",1,10,10,0,55.9,33.6,79.1,"OK"
2029,"Senegal","Senegal - Ligue 001",1,16,16,0,58.0,35.1,83.6,"OK"
2029,"Italy","Italy - X",5,18,18,0,59.4,30.0,88.1,"OK"
2029,"Italy","Italy - Y",5,18,18,0,54.4,20.4,80.0,"OK"
2029,"Italy","Italy - Z",5,18,18,0,53.9,22.6,71.4,"OK"
2029,"Italy","Italy - T",5,18,18,0,61.3,37.8,97.7,"OK"
2029,"Italy","Italy - U",5,18,18,0,50.3,26.0,76.3,"OK"
2029,"Italy","Italy - V",5,18,18,0,61.9,35.0,86.0,"OK"
2029,"Italy","Italy - W",5,18,18,0,55.2,37.3,76.3,"OK"
2029,"Italy","Italy - P",5,18,18,0,56.6,23.1,84.2,"OK"
2029,"Italy","Italy - Q",5,18,18,0,54.3,29.1,71.6,"OK"
2029,"Italy","Italy - R",5,18,18,0,53.4,18.8,79.3,"OK"
2029,"Italy","Italy - S",5,18,18,0,58.0,40.1,77.6,"OK"
2029,"Italy","Italy - D008",4,18,18,0,49.3,18.0,65.0,"OK"
2029,"Italy","Italy - D009",4,18,18,0,52.4,27.5,83.1,"OK"
2029,"Italy","Italy - D006",4,18,18,0,46.6,19.3,74.1,"OK"
2029,"Italy","Italy - D007",4,18,18,0,55.5,32.4,87.1,"OK"
2029,"Italy","Italy - D004",4,18,18,0,55.9,32.7,78.3,"OK"
2029,"Italy","Italy - D005",4,18,18,0,49.6,18.4,91.1,"OK"
2029,"Italy","Italy - D002",4,18,18,0,46.2,29.3,68.6,"OK"
2029,"Italy","Italy - D003",4,18,18,0,53.3,36.0,74.3,"OK"
2029,"Italy","Italy - D001",4,18,18,0,56.1,28.0,92.5,"OK"
2029,"Italy","Italy - L",5,18,18,0,56.1,40.2,75.1,"OK"
2029,"Italy","Italy - M",5,18,18,0,59.2,27.5,89.2,"OK"
2029,"Italy","Italy - N",5,18,18,0,57.4,29.9,87.5,"OK"
2029,"Italy","Italy - O",5,18,18,0,55.6,34.7,78.0,"OK"
2029,"Italy","Italy - H",5,18,18,0,58.3,34.4,73.8,"OK"
2029,"Italy","Italy - Girone A",3,15,15,0,66.1,34.0,90.5,"OK"
2029,"Italy","Italy - I",5,18,18,0,49.8,31.2,79.6,"OK"
2029,"Italy","Italy - J",5,18,18,0,52.5,23.4,85.2,"OK"
2029,"Italy","Italy - K",5,18,18,0,52.4,18.9,73.0,"OK"
2029,"Italy","Italy - Girone D",3,15,15,0,58.1,25.4,92.3,"OK"
2029,"Italy","Italy - D",5,19,19,0,56.6,37.4,87.9,"OK"
2029,"Italy","Italy - E",5,19,19,0,62.6,31.9,88.7,"OK"
2029,"Italy","Italy - Girone B",3,15,15,0,57.8,28.5,78.7,"OK"
2029,"Italy","Italy - F",5,19,19,0,64.7,36.0,90.6,"OK"
2029,"Italy","Italy - Girone C",3,15,15,0,54.4,18.0,77.3,"OK"
2029,"Italy","Italy - G",5,19,19,0,59.7,26.9,88.9,"OK"
2029,"Italy","Italy - Serie B",2,20,20,0,62.5,41.5,79.0,"OK"
2029,"Italy","Italy - A",5,19,19,0,50.9,18.0,83.0,"OK"
2029,"Italy","Italy - B",5,19,19,0,58.9,31.1,82.4,"OK"
2029,"Italy","Italy - Serie A",1,20,20,0,80.6,54.1,100.0,"OK"
2029,"Italy","Italy - C",5,19,19,0,55.2,31.3,69.9,"OK"
2029,"Honduras","Honduras - Liga Nacional",1,11,11,0,65.6,27.9,96.8,"OK"
2029,"Ethiopia","Ethiopia - Higher League",2,21,21,0,52.4,24.6,80.3,"OK"
2029,"Ethiopia","Ethiopia - Premier League",1,20,20,0,58.8,40.0,70.5,"OK"
2029,"Haiti","Haiti - Ligue Haïtienne",1,13,13,0,61.1,41.8,79.1,"OK"
2029,"Burundi","Burundi - Ligue A",1,16,16,0,53.6,19.6,99.6,"OK"
2029,"Singapore","Singapore - Premier League",1,8,8,0,63.5,38.2,100.0,"OK"
2029,"French Guiana","French Guiana - Régional 001",1,14,14,0,51.6,28.8,68.2,"OK"
2029,"Czechia","Czechia - Czech Liga",1,16,16,0,77.6,38.9,100.0,"OK"
2029,"Czechia","Czechia - 4. liga - Regional Division 001",4,20,20,0,41.4,18.8,71.3,"OK"
2029,"Czechia","Czechia - FNL",2,16,16,0,60.7,38.6,98.9,"OK"
2029,"Czechia","Czechia - 4. liga - Regional Division 003",4,19,19,0,46.2,18.7,71.9,"OK"
2029,"Czechia","Czechia - 4. liga - Regional Division 002",4,19,19,0,50.0,34.6,75.6,"OK"
2029,"Czechia","Czechia - 4. liga - Regional Division 005",4,19,19,0,45.8,23.1,74.6,"OK"
2029,"Czechia","Czechia - 4. liga - Regional Division 004",4,19,19,0,39.0,18.0,72.9,"OK"
2029,"Czechia","Czechia - 3. liga - Regional Division 002",3,17,17,0,50.7,19.9,79.3,"OK"
2029,"Czechia","Czechia - 3. liga - Regional Division 001",3,18,18,0,51.5,36.2,68.1,"OK"
2029,"Czechia","Czechia - 3. liga - Regional Division 003",3,17,17,0,42.9,27.2,65.2,"OK"
2029,"Egypt","Egypt - Second Division A",2,18,18,0,55.9,35.6,82.4,"OK"
2029,"Egypt","Egypt - Premier League",1,21,21,0,69.5,30.9,100.0,"OK"
2029,"Scotland","Scotland - Lowland League",5,12,12,0,40.9,18.5,60.2,"OK"
2029,"Scotland","Scotland - Premiership",1,12,12,0,74.0,56.3,91.1,"OK"
2029,"Scotland","Scotland - League One",3,10,10,0,46.2,28.7,63.2,"OK"
2029,"Scotland","Scotland - Championship",2,10,10,0,55.5,37.5,70.1,"OK"
2029,"Scotland","Scotland - League Two",4,10,10,0,46.5,30.5,61.2,"OK"
2029,"Scotland","Scotland - Regional Leagues",6,8,8,0,28.2,18.0,54.0,"OK"
2029,"Scotland","Scotland - Highland League",5,12,12,0,45.1,18.0,62.4,"OK"
2029,"Sierra Leone","Sierra Leone - Premier League",1,18,18,0,50.9,32.3,78.7,"OK"
2029,"Saint Vincent & Grenadines","Saint Vincent & Grenadines - Vincy Premier League",1,13,10,0,48.0,19.9,90.6,"OVERFLOW"
2029,"Bolivia","Bolivia - Primera División",1,16,16,0,64.1,44.5,94.4,"OK"
2029,"Bolivia","Bolivia - Nacional B",2,24,24,0,50.2,21.4,73.6,"OK"
2029,"Russia","Russia - Third League - Regional Division 002",5,18,18,0,45.0,20.7,73.2,"OK"
2029,"Russia","Russia - Third League - Regional Division 001",5,18,18,0,54.1,22.5,86.2,"OK"
2029,"Russia","Russia - Third League - Regional Division 004",5,17,17,0,37.7,18.2,60.8,"OK"
2029,"Russia","Russia - Premier League",1,16,16,0,74.1,53.0,90.8,"OK"
2029,"Russia","Russia - Second League A",3,18,18,0,50.8,26.1,73.0,"OK"
2029,"Russia","Russia - Third League - Regional Division 003",5,17,17,0,38.3,18.6,54.2,"OK"
2029,"Russia","Russia - First League",2,18,18,0,58.2,25.0,90.4,"OK"
2029,"Russia","Russia - Second League B - Regional Division 002",4,15,15,0,42.2,18.0,63.0,"OK"
2029,"Russia","Russia - Second League B - Regional Division 003",4,15,15,0,43.2,18.9,71.0,"OK"
2029,"Russia","Russia - Second League B - Regional Division 001",4,15,15,0,53.8,23.1,89.1,"OK"
